"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"4320",24,99,0,268,766,NA,2588,1650,1,41,2000000,2004,312,6.4,2.35,205
"4321",116,92,6,103,253,NA,40380,762,0,235,100000,2011,113,6.1,1.78,0
"4322",98,86,5,47,121,NA,6585,322,0,53,NA,2012,94,5.7,1.85,0
"4323",25,83,0,107,413,NA,9280,1149,0,64,2000000,2010,167,5.5,2.35,0
"4324",NA,81,0,8,674,NA,7,712,0,NA,2000000,2015,27,7.4,NA,0
"4325",40,82,11000,167,11000,NA,27646,11700,3,105,2000000,1971,430,7.1,1.37,0
"4326",20,102,0,46,473,13220,289,892,0,9,NA,2012,303,3.9,NA,115
"4327",8,90,5,372,601,NA,355,2395,1,6,2000000,2007,453,4.6,2.35,44
"4328",19,30,NA,424,685,NA,7646,1884,5,56,NA,NA,511,7.3,1.33,1000
"4329",90,92,0,18,1000,7927,19236,1055,1,175,2300000,1947,29,7.7,1.37,0
"4330",21,88,0,332,633,NA,2701,2620,0,31,2000000,2008,597,4.9,1.78,153
"4331",12,97,10,171,15000,NA,5182,15740,3,67,14000000,2002,284,6.3,2.35,912
"4332",33,96,68,722,2000,NA,5732,3683,6,26,2000000,2012,811,6.1,1.85,0
"4333",9,87,8,424,34000,NA,4204,35796,3,19,2000000,2013,463,6.6,2.35,0
"4334",94,106,5,356,416,2436,344,1611,2,19,2000000,2012,403,5.7,2.35,655
"4335",41,107,17,322,594,4556,4478,2020,1,23,NA,2013,591,5.6,NA,825
"4336",38,80,2,51,16000,NA,952,16110,0,36,NA,1967,57,6,1.66,200
"4337",12,91,10,293,924,NA,3605,2654,3,20,2000000,2013,472,5.7,NA,0
"4338",25,99,44,137,907,NA,6804,1807,0,72,2000000,1966,164,7,1.85,805
"4339",27,102,909,119,909,NA,2242,1674,0,15,2000000,2007,562,5.3,NA,69
"4340",2,108,531,894,10000,NA,583,15707,1,14,2000000,2011,1000,4.4,NA,651
"4341",23,88,6,233,680,NA,2348,1425,0,25,1250000,2015,418,3.4,NA,0
"4342",32,89,20000,618,2000,NA,1040,4968,1,22,2000000,2015,860,4.5,NA,0
"4343",18,92,3,412,11000,NA,838,13583,0,17,2000000,2015,1000,3.4,NA,728
"4344",45,99,28,223,18000,4600000,11763,19649,2,111,1900000,1986,1000,7.1,1.85,0
"4345",60,103,35,482,548,1420578,4894,2389,0,122,1900000,2003,495,6.4,2.35,298
"4346",23,90,58,164,405,NA,2032,1204,2,15,1950000,2015,217,5.2,1.78,620
"4347",363,95,89,263,16000,1028658,118684,17471,0,447,3000000,2010,517,7,2.35,24000
"4348",249,97,0,594,920,466702,65877,3275,1,100,NA,2010,680,7.3,1.85,17000
"4349",68,108,63,5,161,NA,6678,176,0,42,1500000,2013,10,8.1,1.85,0
"4350",14,95,0,164,533,18435,1010,1082,5,15,1400000,2006,323,5.8,1.85,104
"4351",359,100,108,534,17000,35266619,108248,20051,1,371,30000000,2013,2000,5.9,2.35,39000
"4352",15,160,168,71,733,95236,5018,1182,3,38,NA,2013,168,6.4,NA,1000
"4353",256,101,0,574,40000,26505000,149293,42918,1,668,1800000,1984,852,7.5,1.85,10000
"4354",194,90,120,0,41,2957978,40481,68,0,134,1000000,2008,27,7.8,1.85,0
"4355",NA,86,0,3,42,NA,333,90,5,6,NA,2015,40,6.3,NA,213
"4356",10,89,47,585,628,444044,744,4249,6,19,1900000,2015,606,7.2,1.85,1000
"4357",311,87,13,308,463,40990055,41509,1958,0,300,1800000,2010,400,5.6,1.85,0
"4358",205,98,456,231,1000,1445366,29019,2032,1,75,NA,2009,548,7.2,2.35,10000
"4359",94,125,603,114,10000,NA,78454,10570,0,233,1800000,1951,416,8,1.37,5000
"4360",192,95,0,277,654,NA,342585,1991,0,839,1800000,1964,575,8.5,1.66,18000
"4361",85,118,12,67,201,5709616,11088,546,0,110,1800000,2002,163,6.8,1.85,544
"4362",663,93,188,168,2000,12784397,70336,2658,0,269,1800000,2012,458,7.3,1.85,31000
"4363",62,96,88,196,595,NA,22764,1432,4,91,1800000,1973,356,5.5,2.35,511
"4364",39,109,9,280,767,3050934,2794,2187,1,78,1800000,2000,380,7.3,1.85,0
"4365",68,109,0,186,553,841206,2603,1439,0,34,NA,2011,471,6.3,1.85,952
"4366",3,155,0,61,141,NA,563,349,2,6,150000000,2015,77,5.1,NA,82
"4367",130,90,293,808,16000,638476,13223,32405,1,45,1500000,2011,14000,6.6,NA,0
"4368",13,93,0,482,12000,NA,1435,14620,0,17,1800000,1993,580,6.1,1.78,266
"4369",44,108,28,0,0,505295,1747,0,0,28,1800000,2003,0,7.5,1.85,353
"4370",26,114,57,426,16000,NA,25472,18263,3,109,1800000,1968,844,7,1.85,0
"4371",27,87,174,114,2000,NA,1756,2831,0,28,NA,1952,399,7.2,1.37,169
"4372",53,113,15,491,647,NA,6267,2439,0,103,1800000,2007,642,5.3,2.35,368
"4373",NA,87,9,165,467,NA,13,1270,0,NA,NA,2016,258,8.7,NA,8
"4374",10,90,4,91,433,NA,761,984,0,12,1800000,2013,108,3.4,NA,566
"4375",4,111,21,685,761,NA,686,4306,13,8,1800000,2012,713,5.4,1.85,569
"4376",181,81,670,34,486,7267324,161471,623,1,709,3500000,1998,37,7.8,1.85,0
"4377",114,93,75,446,701,145540,26773,2489,1,277,500000,2002,461,6.7,1.85,0
"4378",11,90,15,120,900,NA,840,1724,3,9,2000000,2013,450,4.7,NA,326
"4379",1,112,0,11,86,NA,28,139,0,1,1750000,2013,42,6.3,1.85,73
"4380",75,106,36,345,953,12589108,5526,2198,1,58,NA,2007,399,7.4,1.85,0
"4381",80,88,88,67,595,NA,23268,941,0,95,1700000,1972,70,6.1,2.35,794
"4382",179,138,143,783,1000,35918429,32415,3970,1,510,1700000,2001,874,7.5,2.35,951
"4383",225,105,68,374,635,92401,56402,2423,0,209,2000000,2010,445,6.3,2.35,17000
"4384",77,98,3,327,349,1943649,8697,2095,3,122,1700000,1999,347,6.3,1.85,374
"4385",124,86,84,34,680,992238,16349,763,0,103,1700000,2004,46,6.8,1.85,869
"4386",195,104,25,73,638,4231500,30479,822,2,162,1000000,2013,85,7.8,2.35,16000
"4387",76,100,87,420,887,396035,2725,2721,0,48,1000000,2004,805,6.9,1.85,305
"4388",51,126,964,275,319,NA,17799,1363,10,133,1644736,1938,302,8,1.37,0
"4389",101,118,160,426,862,NA,33987,2247,5,150,1650000,1953,488,7.8,1.37,0
"4390",55,103,673,89,281,NA,11920,955,1,90,1600000,1949,230,7.4,1.37,721
"4391",15,102,11,575,651,2507106,2561,3894,0,21,NA,2013,611,6.1,NA,0
"4392",16,84,11,249,489,6026908,536,2196,0,13,2000000,1999,469,4.3,NA,43
"4393",5,NA,8,394,713,2592808,548,3137,5,15,NA,2010,607,3.5,2.35,588
"4394",109,95,0,0,227,1060591,9750,231,0,66,1300000,2007,4,7.2,1.85,0
"4395",40,92,0,2,327,NA,2621,380,3,18,NA,2014,51,4.7,2.35,844
"4396",51,90,21,27,53,155972,4702,137,0,23,1500000,2006,30,7.3,NA,0
"4397",149,113,0,324,11000,NA,74651,12157,2,313,1600000,1974,481,7.9,1.37,6000
"4398",4,NA,0,45,421,129319,257,622,4,4,70000000,2005,96,5.1,NA,9
"4399",35,123,0,21,963,26893,4391,1694,0,26,1600000,1969,710,7.2,2.35,278
"4400",22,111,1000,127,2000,2580,1618,2564,2,40,1650000,2003,163,5.4,2.35,63
"4401",68,99,4,114,427,NA,3313,992,0,40,NA,2016,253,3.7,NA,2000
"4402",287,110,0,1000,3000,58885635,194426,10438,0,1057,26000000,2004,2000,7.4,2.35,7000
"4403",173,108,191,336,597,19067631,37714,1981,1,204,2000000,2007,541,7.1,1.85,0
"4404",61,92,15,49,633,11806119,57578,1168,1,210,1100000,1988,403,6.8,1.85,0
"4405",96,120,964,248,607,NA,77392,1573,7,245,1500000,1939,319,8.2,1.37,0
"4406",71,91,184,82,3000,7417210,59041,3310,1,408,1500000,1995,202,7,1.85,0
"4407",110,88,387,18,436,7362100,60295,479,0,232,1500000,2005,25,7.4,1.85,0
"4408",110,97,0,117,378,7022940,14018,1173,1,190,1000000,2001,321,6.7,1.85,682
"4409",101,95,611,3,9,190666,2410,18,1,20,NA,2009,4,5.7,2.35,784
"4410",2,90,134,354,260000,NA,246,261818,5,1,17000000,2016,454,9.1,NA,0
"4411",97,95,13000,82,472,NA,32927,896,1,161,1696377,1945,239,7.6,1.37,0
"4412",53,103,460,900,991,5132222,14112,2990,1,83,2000000,1994,971,7.2,1.85,619
"4413",106,110,787,642,1000,2365931,36657,4762,2,318,1500000,1998,787,7.5,1.85,0
"4414",445,103,0,588,852,53991137,202800,3030,1,752,1500000,2010,618,6.8,2.35,60000
"4415",131,92,92,166,752,NA,25332,1652,3,148,1500000,1984,324,6.9,1.85,0
"4416",94,114,44,7,827,1221261,38215,856,0,125,1500000,2000,22,7.9,1.85,0
"4417",105,101,4,0,0,2408553,4547,0,3,33,NA,2012,0,7.6,1.85,0
"4418",75,112,58,42,552,712294,9408,859,1,68,1500000,2005,265,6.7,1.66,608
"4419",97,104,38,690,801,3447339,29517,2667,7,79,1500000,2013,727,5.8,1.78,0
"4420",37,99,675,164,902,418953,17322,1582,0,93,1500000,1993,424,6.5,1.85,853
"4421",84,98,21,76,33000,406035,30314,33441,0,159,1500000,2001,243,7.2,1.66,0
"4422",88,107,234,442,947,402820,10896,2747,0,57,NA,2007,530,6.9,2.35,415
"4423",6,93,6,56,393,NA,95,792,1,3,1500000,2014,191,5.5,2.35,307
"4424",127,100,122,83,210,373967,43839,469,0,481,1500000,2001,148,6.5,2.35,0
"4425",32,80,522,423,813,194568,2963,2179,0,28,1500000,2006,522,6.2,1.85,0
"4426",8,94,13,616,1000,NA,919,3288,1,14,NA,2010,826,6.7,NA,0
"4427",229,93,134,488,936,NA,23349,3668,0,235,1500000,2006,935,5.7,1.85,0
"4428",120,87,0,8,309,163245,143086,352,1,211,1500000,1936,8,8.6,1.37,0
"4429",31,91,18,597,954,119841,2419,3901,1,55,1500000,2002,767,6.5,1.85,304
"4430",100,84,0,158,634,173066,21379,1238,1,88,1500000,2007,328,6.3,1.85,0
"4431",14,90,7,424,890,92362,444,3138,7,5,1500000,2005,597,4.3,1.85,68
"4432",14,98,102,360,563,105943,1351,2628,0,11,1500000,2015,485,6.1,NA,212
"4433",39,108,60,121,826,NA,1134,1240,0,26,1500000,2005,189,6,1.85,216
"4434",35,124,407,7,38,183490,463,60,0,8,1700000,2010,8,5.8,NA,594
"4435",178,95,49,57,413,3478,22212,721,0,142,1500000,2008,98,6.7,2.35,0
"4436",46,90,7,711,87000,52166,2792,89263,3,22,2000000,2008,781,6.7,2.35,371
"4437",NA,93,228,134,310,NA,7,771,1,NA,1500000,2015,228,7.6,NA,132
"4438",234,101,0,721,1000,1163508,20376,5158,1,166,2500000,2012,725,5.1,2.35,15000
"4439",166,107,3,28,61,NA,23323,165,3,83,350000,2014,46,6.8,2.35,10000
"4440",56,20,21,0,0,NA,4120,0,0,70,1500000,2005,0,6.8,1.85,0
"4441",16,87,0,108,199,NA,1232,596,2,10,1500000,2005,134,6.8,NA,193
"4442",9,98,11,636,979,NA,291,4036,2,7,1500000,2013,975,6.3,1.89,283
"4443",18,112,34,71,129,NA,2841,588,2,13,5000000,2014,98,7.1,2.35,0
"4444",4,82,65,146,341,NA,459,967,0,10,1500000,2014,265,2.8,NA,236
"4445",NA,102,5,259,3000,NA,108,4320,NA,1,2000000,2015,660,8.2,1.85,232
"4446",6,97,764,492,835,NA,735,2882,3,18,1500000,2015,522,3.1,2.35,402
"4447",387,130,188,1000,10000,80033643,226583,16385,2,448,60000000,2012,3000,7,2.35,38000
"4448",35,101,37,56,501,NA,1547,1044,1,42,1500000,2015,418,3.3,NA,750
"4449",27,93,9,485,708,NA,133,2870,NA,2,2000000,2015,571,3.6,NA,135
"4450",145,83,0,31,82,184925485,133348,229,1,204,2000000,1937,47,7.7,1.37,0
"4451",78,106,33,3,341,304124,2720,358,0,37,1400000,2004,5,6.7,1.85,57
"4452",10,113,74,387,984,NA,1978,2140,2,41,1455000,1968,423,5.5,2.35,209
"4453",60,94,87,37,87,36830,3291,256,0,63,1400000,2004,70,6.6,1.85,400
"4454",9,101,20,256,1000,NA,162,2419,NA,8,2000000,2016,301,4.8,2.35,724
"4455",63,99,10,295,756,NA,4948,2072,0,33,3150000,2014,382,5.5,2.35,969
"4456",92,76,412,3,412,231186,2082,421,0,16,NA,2014,4,6.3,1.33,389
"4457",4,91,58,69,847,NA,330,1159,0,6,1400000,2014,147,6.9,NA,223
"4458",53,105,7,356,1000,NA,22975,2658,1,155,1377800,1966,370,6.5,1.85,0
"4459",116,120,0,452,26000,3650677,414976,28294,1,523,960000,1998,1000,8.2,1.85,21000
"4460",NA,105,0,467,883,NA,39,3164,0,2,1250000,1982,655,7.1,NA,32
"4461",13,120,NA,NA,416,NA,3405,416,0,13,NA,NA,0,7.3,4,533
"4462",98,105,346,141,280,1647780,65951,821,1,258,1300000,1998,278,8.1,1.33,5000
"4463",43,95,12000,636,12000,695229,11369,14420,1,65,1300000,1996,680,7.2,1.85,872
"4464",15,135,5,5,51,638951,775,83,2,19,1592000,2006,24,7.4,1.85,100
"4465",14,105,7,548,2000,609042,449,3475,2,38,1300000,1999,783,6.5,1.85,117
"4466",56,83,5,98,413,1521,1231,843,0,10,1500000,2012,197,5.7,NA,932
"4467",79,111,17,652,13000,32940507,54316,16537,1,127,60000000,1998,969,6.1,2.35,0
"4468",8,60,NA,109,210,NA,6381,611,0,79,5000000,NA,121,7.7,1.33,963
"4469",16,135,135,0,0,NA,3144,0,1,24,1400000,2014,0,8.7,2.35,0
"4470",18,88,4,13,232,NA,1339,289,0,46,1750000,1985,23,4.3,1.85,220
"4471",35,87,4,624,2000,19539,4182,6227,1,53,1000000,2003,1000,6.2,1.85,3000
"4472",5,97,0,40,374,100358,1167,602,2,24,1500000,2005,145,3.3,2.35,66
"4473",16,82,19,134,700,NA,5579,1499,3,42,1300000,2010,460,2.7,1.85,0
"4474",24,103,0,511,35000,NA,4866,38121,1,38,1300000,2009,516,5.2,2.35,969
"4475",144,130,13000,333,1000,NA,87424,2888,2,276,1288000,1940,991,8.2,1.37,0
"4476",242,87,49,59,309,19100000,39690,707,0,394,1250000,1981,121,6.1,1.85,0
"4477",97,101,0,66,287,NA,24959,581,4,136,1250000,1945,160,8,1.37,0
"4478",77,96,4,132,796,NA,7528,1866,0,88,1250000,1984,697,5.5,1.85,0
"4479",16,80,8,183,2000,2833383,910,2459,1,11,427000,2012,245,5.7,2.35,0
"4480",7,87,11,397,578,NA,458,1730,0,3,15000000,2011,418,3.7,1.78,381
"4481",74,92,83,48,469,NA,11047,683,0,116,1250000,1953,79,7.1,1.37,1000
"4482",74,118,673,137,595,NA,15840,1129,5,124,1250000,1941,176,7.8,1.37,0
"4483",19,27,NA,201,934,NA,3282,1961,0,17,NA,NA,691,7.3,NA,632
"4484",46,123,0,161,3000,NA,794,4040,0,9,1420000,2014,372,4.1,2.35,447
"4485",58,100,0,65,828,24741700,37785,1431,2,95,1200000,1989,531,7.2,1.85,2000
"4486",287,103,0,651,2000,55153403,299127,5161,0,1509,1200000,2004,878,7.7,1.85,0
"4487",100,100,422,422,816,18488314,76151,2893,0,333,1200000,2001,577,7.1,1.85,0
"4488",5,99,4,434,18000,NA,101,20218,6,1,1300000,2014,748,7.6,1.85,221
"4489",50,89,0,3,31,11278,1229,58,0,2,1300000,2013,24,7,NA,407
"4490",276,104,301,71,18000,79363785,139426,22194,0,698,80000000,2008,4000,5.5,2.35,0
"4491",137,114,300,73,307,13876974,19397,809,0,214,7000000,2001,209,7.4,1.85,0
"4492",122,111,50,612,2000,9180275,22145,4288,0,231,1200000,2000,710,7.7,1.85,756
"4493",73,99,13000,232,282,NA,24891,1041,0,150,1200000,1955,255,7.2,1.5,0
"4494",202,110,118,1000,13000,22494487,262160,26451,3,507,27000000,2006,11000,7.8,2.35,10000
"4495",99,85,91,849,1000,2199853,19986,4289,1,186,1200000,1999,1000,6.6,1.85,0
"4496",10,113,29,449,890,2859955,2417,2681,2,32,1200000,2013,848,6,2.35,0
"4497",173,99,16000,455,16000,2812029,664719,28994,0,931,1200000,1992,12000,8.4,2.35,19000
"4498",7,83,9,51,94,NA,1047,293,1,25,NA,1940,62,6.5,1.37,548
"4499",181,142,0,24,16000,6100000,503509,16089,3,780,1200000,1966,34,8.9,2.35,20000
"4500",111,112,9,4,61,375723,7025,76,1,26,4000000,2015,9,7.9,2.35,0
"4501",38,108,14,274,1000,594904,2582,1805,0,89,1200000,2012,330,6,1.85,0
"4502",12,88,0,3,268,58936,91,318,0,4,1200000,2001,44,6.1,1.78,27
"4503",23,97,4,NA,NA,24784,591,0,0,10,1200000,2011,NA,7.4,NA,5000
"4504",17,85,0,924,49000,7826,132,54484,10,2,1200000,2007,931,6.2,NA,87
"4505",9,103,0,24,34,NA,4068,114,1,16,1500000,2011,29,5.6,1.78,754
"4506",1,110,0,0,3,3830,27,5,3,1,1200000,2013,2,7.2,NA,75
"4507",51,88,4,95,690,NA,2953,1438,1,38,NA,2003,316,6.1,1.85,480
"4508",14,76,0,227,387,NA,9560,1190,6,35,NA,2008,295,3.8,1.85,636
"4509",24,100,345,94,843,NA,3418,1621,3,52,1200000,1936,490,7.1,1.37,204
"4510",18,99,0,5,721,NA,652,862,2,11,1200000,2011,134,4.5,NA,161
"4511",22,84,0,63,380,NA,1321,630,0,51,1200000,2012,91,3.8,NA,238
"4512",9,91,38,117,584,2850263,5061,1218,0,70,2600000,1993,399,6.2,1.85,0
"4513",30,97,282,148,586,NA,1172,1581,1,27,1200000,1970,434,6.6,1.85,477
"4514",9,84,2,475,10000,NA,742,11257,0,7,1200000,2015,500,4.6,NA,479
"4515",7,100,0,312,498,NA,71,1810,1,2,1200000,2015,350,4.2,NA,242
"4516",91,94,6,804,16000,16101109,76467,19957,3,236,3000000,2005,1000,6.8,1.85,0
"4517",99,90,222,68,680,6013,39929,1311,0,207,695393,2004,404,7.7,1.85,0
"4518",2,NA,NA,206,511,NA,726,1617,0,6,NA,NA,457,7.1,2,954
"4519",57,92,155,147,448,1400000,1324,1329,0,37,1100000,1987,426,5.9,1.85,241
"4520",12,105,0,NA,NA,247740,285,0,0,8,NA,2002,NA,4.7,1.33,51
"4521",58,73,126,3,14,39659,1555,21,1,32,1600000,2002,4,7,1.85,131
"4522",5,116,12,25,412,NA,2050,521,2,36,10000000,2006,48,6.9,1.85,0
"4523",97,110,22,48,434,56129,6555,645,1,82,1100000,2010,95,6.1,2.35,0
"4524",481,102,338,60,1000,4105123,148221,1445,0,316,1100000,2011,342,7.6,1.85,51000
"4525",17,89,252,252,1000,NA,737,2510,1,15,1100000,2010,745,3,1.85,444
"4526",9,76,0,0,12,NA,332,12,0,10,1100000,2013,0,2.6,2.35,200
"4527",242,82,345,269,2000,NA,387508,3442,4,1123,950000,1942,607,8.6,1.37,23000
"4528",95,89,0,5,12,NA,9465,29,0,85,1400000,2008,5,6.1,1.85,0
"4529",14,150,6,20,964,NA,11010,1052,1,35,NA,2009,22,7.5,NA,773
"4530",87,89,136,42,844,NA,20678,1080,1,199,1000000,1972,184,6.7,1.85,0
"4531",141,145,80,794,13000,117235247,375240,16094,0,542,960000,1976,1000,8.1,1.33,0
"4532",16,91,2,9,321,NA,512,622,1,2,1100000,2014,287,4.9,2.35,234
"4533",212,89,0,606,2000,21378000,46493,4878,0,335,1000000,1980,826,6.8,2.35,7000
"4534",30,121,62,69,883,NA,8508,1371,1,56,1000000,1963,269,6.8,1.37,328
"4535",270,83,6,142,707,31537320,44329,1565,0,309,1000000,2014,305,5.7,1.85,13000
"4536",211,110,17000,595,22000,NA,507063,23525,1,881,1300000,1976,745,8.3,1.85,35000
"4537",161,91,287,725,1000,17986000,22773,4438,0,195,1000000,1981,823,6.6,1.85,0
"4538",184,110,92,177,650,16067035,116642,1421,4,389,1100000,1962,275,7.3,1.37,5000
"4539",270,86,18,300,1000,18112929,52642,2665,0,271,1000000,2012,466,5,1.85,24000
"4540",203,86,385,100,266,14564027,76407,673,0,335,1000000,1987,209,7,1.85,0
"4541",29,120,18,295,634,20773070,4501,1810,11,102,5000000,2016,420,3.4,2.35,0
"4542",137,90,65,683,1000,10042266,23021,3155,0,220,1000000,2005,989,5.9,2.35,816
"4543",107,99,2,3,43,10037390,5442,53,0,140,1000000000,1999,3,6,2.35,339
"4544",377,112,310,616,33000,9701559,141425,35941,0,283,3500000,2010,2000,7.4,1.66,25000
"4545",169,103,2,226,2000,9013113,36321,3192,2,230,1000000,2005,508,7.4,1.85,0
"4546",225,83,19,128,403,53245055,30570,988,0,290,1000000,2012,169,4.2,1.85,12000
"4547",101,109,199,44,503,9000000,7584,731,8,137,900000,1970,46,6.2,2.35,0
"4548",39,89,0,102,356,NA,2636,831,1,36,1000000,1956,110,6.2,2.35,365
"4549",372,96,49,NA,861,23808111,67654,929,0,504,NA,2006,68,7.5,1.85,0
"4550",40,109,23,88,183,NA,7346,510,0,69,1000000,1949,102,7.2,1.37,624
"4551",129,122,17000,184,543,5355376,9638,1218,0,67,NA,2008,426,7.2,1.85,0
"4552",285,100,0,389,640,7186670,21468,2082,0,164,6000000,2013,550,5.4,2.35,12000
"4553",29,109,0,30,202,NA,162,283,0,5,1100000,2015,47,7,1.85,75
"4554",337,95,20,365,422,5997134,36381,1899,3,126,1000000,2012,374,7.2,1.85,11000
"4555",120,94,11,2,37,4417124,42389,42,0,183,NA,2008,3,7.9,1.78,37000
"4556",40,107,10,245,544,5355847,6110,1147,1,82,NA,2011,264,6.8,NA,0
"4557",38,104,122,458,22000,3386698,4195,23461,1,86,1000000,1998,472,6.7,1.85,392
"4558",387,96,655,973,24000,143492840,414345,28817,0,881,7500000,2007,3000,7.5,1.85,10000
"4559",185,93,7,180,3000,5283379,31254,3986,2,79,NA,2014,439,6.8,2.35,0
"4560",348,102,46,287,321,2981638,40425,1263,0,186,NA,2011,300,6.9,2.35,0
"4561",155,84,9,313,612,3122616,16594,1587,1,73,NA,2014,457,6.8,2.35,0
"4562",181,97,33,229,496,2508841,21746,994,1,93,1000000,2008,238,7.2,1.85,0
"4563",149,91,9,13,130,4946250,9540,198,0,80,1000000,2013,19,7.4,1.78,14000
"4564",54,84,56,13,21000,1950218,5933,21124,3,102,1000000,1997,104,5.6,1.85,387
"4565",18,86,132,584,778,1277257,2629,2400,2,32,1000000,1996,695,6.8,1.85,227
"4566",122,91,11,121,1000,45857453,82232,2323,3,174,3500000,1997,891,7.2,1.85,0
"4567",87,92,2,5,783,1677838,11283,1447,0,155,1000000,2006,659,7.7,1.75,0
"4568",51,94,112,428,1000,1744858,6084,3085,1,120,1000000,2000,826,7,2.35,671
"4569",260,92,152,124,1000,NA,38893,1587,2,366,1000000,2002,282,7.2,1.85,0
"4570",218,103,11,543,2000,80021740,47988,5497,4,154,58000000,2015,1000,6.4,2.35,35000
"4571",16,100,12,6,245,982214,1976,295,0,51,1000000,1998,38,7.2,1.85,603
"4572",12,119,13,25,957,798341,983,1107,0,63,1000000,2001,81,7.2,1.85,100
"4573",1,167,10,97,353,610991,2715,773,3,19,1000000,2000,186,6.2,2.35,92
"4574",48,92,0,842,1000,NA,36559,3931,0,131,11000000,1981,898,6.9,2.35,0
"4575",59,92,406,194,406,582024,30396,904,0,168,1000000,1997,203,6.2,1.85,0
"4576",88,108,234,463,11000,548712,9233,12385,0,126,2500000,2003,552,6.9,2.35,571
"4577",28,97,4,301,611,464655,1524,1692,0,29,1000000,1997,394,7,1.85,166
"4578",44,88,22,275,638,464126,3142,1641,0,68,1000000,2002,400,6.7,1.85,115
"4579",13,100,0,268,844,428535,505,2289,1,32,1000000,2000,625,3.6,NA,24
"4580",117,100,71,145,11000,750100,19752,12234,0,61,NA,2013,733,6.3,1.85,0
"4581",100,124,13,7,20,621240,4999,42,6,32,NA,2009,13,7.4,1.85,0
"4582",117,88,21,772,1000,104077,46076,4720,2,88,1000000,2006,835,7.4,1.78,11000
"4583",140,106,135,11,7000,334658,75633,7098,0,160,NA,2014,71,7.3,2.39,32000
"4584",29,79,2,551,855,279282,3806,2489,2,49,1000000,2003,577,6.1,1.85,150
"4585",308,135,0,310,873,43982842,125114,2369,1,593,65000000,2009,559,6.7,2.35,16000
"4586",248,96,50,0,3,484221,23836,6,1,107,1000000,2012,3,8.2,1.85,20000
"4587",84,53,141,23,141,274661,10564,313,0,40,1000000,2007,125,7.7,1.85,0
"4588",40,97,10,5,102,144431,1290,118,0,13,1000000,2006,7,7.3,1.85,587
"4589",NA,120,0,0,12,227241,56,15,0,2,NA,2004,3,7.4,NA,32
"4590",13,90,165,679,978,112521,455,3258,1,16,NA,2000,922,5.7,NA,25
"4591",31,91,9,9,53,287761,2482,86,1,16,1000000,2013,24,7.6,1.85,0
"4592",43,93,0,0,20,100240,1220,28,0,11,1000000,2014,8,6.8,NA,0
"4593",2,112,74,891,260000,96734,606,263584,3,5,1000000,2012,984,5.6,1.85,706
"4594",4,160,5,219,724,49000,1524,2024,5,30,1500000,2005,668,4.8,NA,31
"4595",238,95,243,725,969,100659,30160,3833,0,193,900000,2009,962,6.4,1.85,0
"4596",112,93,11,271,443,48430,20176,1452,1,73,500000,2010,298,6.8,1.85,0
"4597",33,88,29,117,499,21210,2735,1141,0,52,1000000,1998,230,6.1,1.85,157
"4598",8,105,5,73,590,NA,1434,1042,2,43,1000000,1999,231,5.2,NA,27
"4599",95,98,8,14,96,22434,334,196,1,17,NA,1996,71,6.9,1.85,43
"4600",29,82,82,490,2000,12996,1938,3905,0,54,1000000,2000,571,6,1.85,210
"4601",3,89,32,256,386,NA,397,1647,1,6,1000000,2009,261,6.3,1.78,143
"4602",71,78,0,61,262,10018,3228,509,0,31,1000000,2006,163,6.1,1.85,244
"4603",36,97,4,150,446,62480,1048,928,1,7,1000000,2015,171,5.5,2.39,793
"4604",56,81,0,394,975,6387,4862,2694,0,37,1000000,2006,645,6.9,1.85,0
"4605",8,90,18,422,491,5494,377,2633,3,13,NA,1997,490,5.6,NA,17
"4606",3,97,0,94,639,NA,534,1188,2,9,1000000,2005,361,1.9,1.78,128
"4607",8,88,53,176,563,721,783,1284,2,12,1000000,2006,288,4.1,1.85,42
"4608",9,96,436,4,474,703,480,920,3,21,1500000,2001,436,5.4,1.85,47
"4609",87,105,50,8,327,NA,3499,351,0,15,1000000,2013,9,6.8,1.85,0
"4610",6,NA,3,4,7,NA,876,19,9,15,1000000,2015,5,7,NA,259
"4611",14,76,57,228,442,NA,9190,1635,0,75,1000000,2006,403,6.7,1.85,501
"4612",20,96,0,396,782,NA,1359,2607,1,8,1000000,2014,490,5.8,1.78,903
"4613",23,99,0,131,363,NA,1420,997,2,26,1000000,2006,275,6.2,NA,138
"4614",6,90,15,106,984,NA,1612,1752,4,28,1000000,2009,157,2.8,16,297
"4615",12,94,82,47,694,NA,340,964,1,7,NA,1965,196,7.3,1.37,32
"4616",2,87,3,149,767,NA,275,1593,2,22,1000000,2004,282,5.8,NA,141
"4617",12,93,923,904,34000,NA,3943,52113,3,24,NA,2008,17000,6.5,1.85,599
"4618",NA,90,0,171,1000,NA,33,1996,5,NA,1000000,2008,618,6.1,NA,3
"4619",64,89,23,23,199,NA,3650,292,0,39,500000,2009,37,5.1,1.85,0
"4620",7,83,142,317,458,NA,634,1549,1,14,1000000,2012,383,2.2,1.78,150
"4621",9,96,0,0,90,NA,955,90,0,7,NA,2014,0,7.2,2.35,68
